id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,room_size,total_baths,total_area,total_porch_area,age
1906,534475170,60,RL,100.0,9500,1,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,6,6,1964,1978,Gable,CompShg,VinylSd,VinylSd,BrkCmn,272.0,TA,TA,CBlock,TA,TA,No,Rec,442.0,Unf,0.0,374.0,816.0,GasA,TA,1,SBrkr,1127,850,0,1977,0.0,1.0,1,1,4,1,TA,Typ,1,TA,Attchd,RFn,540.0,TA,TA,Y,0,52,0,0,0,0,None,GdPrv,None,0,6,2007,WD ,165000,219.66666666666666,2.5,3333.0,52,43
549,531452070,120,RL,50.0,7175,1,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,CompShg,Plywood,ImStucc,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1332.0,1332.0,GasA,Gd,1,SBrkr,1332,0,0,1332,0.0,0.0,2,0,2,1,Gd,Typ,0,None,Attchd,RFn,542.0,TA,TA,Y,0,60,0,0,0,0,None,None,None,0,2,2009,WD ,145000,266.4,2.0,3206.0,60,19
243,905475510,20,RL,73.48551236749117,11200,1,None,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,3,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,1250.0,1250.0,GasA,Ex,1,SBrkr,1298,0,0,1298,0.0,0.0,2,0,3,1,TA,Typ,0,None,Detchd,Unf,504.0,TA,Fa,N,0,144,0,0,0,0,None,None,None,0,6,2010,COD,114000,259.6,2.0,3052.0,144,46
1697,528110070,20,RL,110.0,14226,1,None,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1935.0,1935.0,GasA,Gd,1,SBrkr,1973,0,0,1973,0.0,0.0,2,0,3,1,Gd,Typ,1,Gd,Attchd,Fin,895.0,TA,TA,Y,315,45,0,0,0,0,None,None,None,0,7,2007,New,395000,219.22222222222223,2.0,4803.0,360,1
2365,527450010,160,RM,24.0,2760,1,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,514.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,525.0,525.0,GasA,TA,1,SBrkr,525,567,0,1092,0.0,0.0,1,1,3,1,TA,Typ,0,None,Detchd,Unf,440.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,12,2006,WD ,105500,182.0,2.0,2057.0,0,33
310,914467040,60,RL,85.0,11050,1,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,615.0,Unf,0.0,434.0,1049.0,GasA,Ex,1,SBrkr,1036,880,0,1916,1.0,0.0,2,1,3,1,Gd,Typ,1,TA,Attchd,Unf,741.0,TA,TA,Y,0,70,0,0,0,0,None,None,None,0,5,2010,WD ,254900,239.5,4.0,3706.0,70,12
1961,535451100,20,RL,60.0,7200,1,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1950,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,432.0,Unf,0.0,432.0,864.0,GasA,Fa,1,FuseA,1238,0,0,1238,0.0,0.0,1,1,3,1,TA,Min2,1,TA,Attchd,Unf,357.0,TA,TA,Y,0,171,0,0,0,0,None,None,None,0,11,2007,WD ,102000,206.33333333333334,2.0,2459.0,171,57
849,907194010,60,RL,79.0,12420,1,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,666.0,Unf,0.0,278.0,944.0,GasA,Ex,1,SBrkr,944,896,0,1840,1.0,0.0,2,1,3,1,Gd,Typ,0,None,Attchd,RFn,622.0,TA,TA,Y,0,45,0,0,0,0,None,None,None,0,6,2009,WD ,230000,306.6666666666667,4.0,3406.0,45,8
2018,903233050,70,RM,51.0,6120,1,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,8,1920,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,939.0,939.0,GasA,Ex,1,SBrkr,939,574,0,1513,0.0,0.0,1,1,4,1,TA,Typ,0,None,Detchd,Unf,180.0,Fa,Fa,N,24,0,150,0,0,0,None,None,None,0,5,2007,WD ,137500,189.125,2.0,2632.0,24,87
1328,903201030,30,RL,55.0,7111,1,None,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1928,1983,Gable,CompShg,WdShing,Wd Shng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,LwQ,406.0,BLQ,273.0,329.0,1008.0,GasA,TA,1,SBrkr,1143,0,0,1143,0.0,0.0,1,0,2,1,TA,Typ,1,Po,Detchd,Unf,288.0,TA,TA,Y,265,0,0,0,0,0,None,GdPrv,None,0,7,2008,WD ,138000,228.6,1.0,2439.0,265,80
801,906201050,80,RL,66.0,19255,1,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,6,5,1983,1983,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,100.0,Gd,TA,CBlock,Gd,TA,Av,Rec,70.0,GLQ,450.0,0.0,520.0,GasA,Gd,1,SBrkr,1338,0,0,1338,0.0,0.0,1,1,2,1,Gd,Min2,1,Po,Attchd,Unf,576.0,TA,TA,Y,0,0,0,0,0,0,None,None,Shed,600,9,2009,WD ,156500,267.6,2.0,2434.0,0,26
400,527405180,20,RL,70.0,8120,1,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,191.0,Unf,0.0,673.0,864.0,GasA,Ex,1,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,TA,Typ,0,None,Detchd,Unf,463.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2009,WD ,124500,172.8,1.0,2191.0,0,39
1650,527325110,60,RL,92.0,11952,1,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,6,1977,1977,Mansard,WdShake,WdShing,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,808.0,808.0,GasA,TA,1,SBrkr,1161,808,0,1969,0.0,0.0,2,1,3,1,TA,Typ,1,Gd,Attchd,RFn,534.0,TA,TA,Y,0,0,0,0,276,0,None,None,None,0,11,2007,WD ,190000,246.125,3.0,3311.0,276,30
1084,528228465,20,RL,43.0,3182,1,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1266.0,1266.0,GasA,Ex,1,SBrkr,1266,0,0,1266,0.0,0.0,2,0,2,1,Gd,Typ,1,Gd,Attchd,Fin,388.0,TA,TA,Y,100,16,0,0,0,0,None,None,None,0,3,2008,WD ,159895,211.0,2.0,2920.0,116,1
1522,909250040,70,RL,51.0,9842,1,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,5,6,1921,1998,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,612.0,612.0,GasA,Ex,1,SBrkr,990,1611,0,2601,0.0,0.0,3,1,4,1,TA,Typ,0,None,BuiltIn,RFn,621.0,TA,TA,Y,183,0,301,0,0,0,None,None,None,0,5,2008,WD ,189000,325.125,4.0,3834.0,183,87
2496,532378130,20,RL,73.48551236749117,8020,1,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,644.0,Unf,0.0,268.0,912.0,GasA,TA,0,SBrkr,912,0,0,912,0.0,0.0,1,0,3,1,TA,Typ,0,None,None,None,0.0,None,None,Y,0,0,0,0,0,0,None,GdWo,None,0,4,2006,WD ,124000,152.0,1.0,1824.0,0,42
220,905103060,20,RL,73.48551236749117,11341,1,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1957,1996,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,180.0,TA,TA,CBlock,Gd,TA,No,ALQ,1302.0,Unf,0.0,90.0,1392.0,GasA,TA,1,SBrkr,1392,0,0,1392,1.0,0.0,1,1,3,1,TA,Mod,1,Gd,Detchd,Unf,528.0,TA,TA,Y,0,0,0,0,95,0,None,None,None,0,5,2010,WD ,121500,278.4,3.0,3312.0,95,53
1254,535354200,90,RL,76.0,12436,1,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1824.0,1824.0,GasA,Fa,1,FuseA,1824,0,0,1824,0.0,0.0,2,0,5,2,TA,Typ,0,None,Detchd,Unf,484.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,1,2008,WD ,146000,202.66666666666666,2.0,4132.0,0,51
1443,907196040,60,RL,75.0,12192,1,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,663.0,Unf,0.0,265.0,928.0,GasA,Ex,1,SBrkr,928,895,0,1823,1.0,0.0,2,1,3,1,Gd,Typ,0,None,Attchd,RFn,626.0,TA,TA,Y,192,36,0,0,0,0,None,None,Shed,4500,5,2008,WD ,235000,303.8333333333333,4.0,3377.0,228,8
2885,911370530,120,RM,44.0,3842,1,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1564.0,Unf,0.0,30.0,1594.0,GasA,Ex,1,SBrkr,1646,0,0,1646,1.0,1.0,2,0,2,1,Gd,Typ,1,Gd,Attchd,Fin,525.0,TA,TA,Y,128,53,0,0,155,0,None,None,None,0,12,2006,WD ,300000,329.2,3.5,3765.0,336,2
2920,923228260,160,RM,21.0,1936,1,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,546.0,546.0,GasA,Gd,1,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,TA,Typ,0,None,None,None,0.0,None,None,Y,0,0,0,0,0,0,None,None,None,0,6,2006,WD ,90500,218.4,2.0,1638.0,0,36
1197,534225120,90,RL,74.0,13101,1,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,BrkFace,108.0,TA,TA,CBlock,TA,TA,No,LwQ,231.0,Unf,0.0,1497.0,1728.0,GasA,TA,1,SBrkr,1728,0,0,1728,0.0,0.0,2,0,6,2,TA,Typ,0,None,Detchd,Unf,576.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,11,2008,WD ,142600,172.8,2.0,4032.0,0,43
848,907192090,20,RL,67.0,9808,1,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,110.0,Gd,TA,PConc,Gd,TA,No,GLQ,788.0,Unf,0.0,785.0,1573.0,GasA,Ex,1,SBrkr,1573,0,0,1573,1.0,0.0,2,0,3,1,Gd,Typ,0,None,Attchd,RFn,544.0,TA,TA,Y,0,72,0,0,0,0,None,None,None,0,3,2009,WD ,227000,262.1666666666667,3.0,3690.0,72,7
926,909279010,90,RL,69.39682539682539,8145,1,None,IR1,HLS,AllPub,Corner,Gtl,Crawfor,Norm,Norm,Duplex,2.5Unf,7,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,246.0,Unf,0.0,674.0,920.0,GasA,Ex,1,SBrkr,1240,1240,0,2480,0.0,0.0,2,1,5,2,TA,Typ,2,Gd,Detchd,Unf,400.0,TA,TA,Y,0,0,57,0,0,0,None,None,None,0,7,2009,WD ,205000,190.76923076923077,3.0,3800.0,0,69
2158,907295040,20,RL,73.0,17227,1,None,IR2,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,158.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,915.0,Unf,0.0,426.0,1341.0,GasA,Ex,1,SBrkr,1341,0,0,1341,1.0,0.0,1,1,1,1,Gd,Typ,1,TA,Attchd,RFn,482.0,TA,TA,Y,240,84,0,0,0,0,None,None,None,0,1,2007,WD ,246900,268.2,3.0,3164.0,324,8
1555,911102090,70,C (all),60.0,5280,1,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Norm,1Fam,2Story,4,7,1895,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Stone,Po,Fa,No,Unf,0.0,Unf,0.0,173.0,173.0,GasA,Ex,0,SBrkr,825,536,0,1361,0.0,0.0,1,0,2,1,TA,Typ,0,None,Detchd,Unf,185.0,Fa,TA,Y,0,123,0,0,0,0,None,None,None,0,7,2008,WD ,89000,226.83333333333334,1.0,1719.0,123,113
278,908102300,50,RL,89.0,11792,1,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,744.0,744.0,GasA,Ex,0,FuseF,792,328,0,1120,0.0,0.0,1,0,2,1,Fa,Typ,0,None,Detchd,Unf,480.0,TA,Fa,P,0,0,0,0,160,0,None,None,None,0,6,2010,WD ,64000,224.0,1.0,2344.0,160,62
2522,533253160,120,RL,40.0,3876,1,None,IR1,Lvl,AllPub,Inside,Gtl,Greens,Norm,Norm,Twnhs,1Story,8,5,1978,1978,Gable,CompShg,Wd Sdng,Plywood,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,652.0,Rec,526.0,48.0,1226.0,GasA,TA,1,SBrkr,1226,0,0,1226,1.0,0.0,1,0,1,1,Gd,Typ,1,TA,Attchd,Fin,484.0,TA,TA,Y,133,60,0,0,0,0,None,None,None,0,7,2006,WD ,170000,306.5,2.0,2936.0,193,28
434,528110090,60,RL,107.0,13891,1,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,424.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1734.0,1734.0,GasA,Ex,1,SBrkr,1734,1088,0,2822,0.0,0.0,3,1,4,1,Ex,Typ,1,Gd,BuiltIn,RFn,1020.0,TA,TA,Y,52,170,0,0,192,0,None,None,None,0,1,2009,New,582933,235.16666666666666,4.0,5576.0,414,1
2683,903234030,30,RM,50.0,6000,1,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,6,1925,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,397.0,Unf,0.0,706.0,1103.0,GasA,Gd,1,SBrkr,1103,0,0,1103,0.0,0.0,1,0,2,1,Gd,Typ,1,Gd,Detchd,Unf,440.0,TA,TA,Y,166,120,0,0,0,0,None,MnPrv,None,0,7,2006,WD ,110500,220.6,1.0,2646.0,286,81
2173,908127070,20,RL,80.0,8240,1,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,6,1960,1960,Hip,CompShg,HdBoard,HdBoard,Stone,198.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1179.0,1179.0,GasA,Gd,1,SBrkr,1179,0,0,1179,0.0,0.0,1,0,2,1,TA,Min2,0,None,Attchd,Fin,622.0,TA,TA,P,0,0,0,0,0,0,None,GdPrv,None,0,6,2007,WD ,110000,235.8,1.0,2980.0,0,47
894,908201040,20,RL,50.0,9405,1,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,9,1947,2008,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Ex,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,698.0,698.0,GasA,Ex,1,SBrkr,698,0,0,698,0.0,1.0,1,0,2,1,TA,Typ,0,None,None,None,0.0,None,None,Y,0,200,0,0,0,0,None,None,None,0,6,2009,WD ,118000,174.5,1.5,1396.0,200,62
1066,528170070,60,RL,85.0,10625,1,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,292.0,Gd,TA,PConc,Gd,TA,No,GLQ,866.0,Unf,0.0,132.0,998.0,GasA,Ex,1,SBrkr,1006,1040,0,2046,1.0,0.0,2,1,3,1,Gd,Typ,1,Gd,BuiltIn,RFn,871.0,TA,TA,Y,320,62,0,0,0,0,None,None,None,0,8,2008,WD ,284000,255.75,4.0,3915.0,382,5
1261,535402120,60,RL,70.0,9247,1,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1962,1962,Gable,CompShg,HdBoard,HdBoard,BrkFace,318.0,TA,TA,CBlock,TA,TA,No,Rec,319.0,Unf,0.0,539.0,858.0,GasA,Ex,1,SBrkr,858,858,0,1716,0.0,0.0,1,1,4,1,TA,Typ,1,Gd,Attchd,Fin,490.0,TA,TA,Y,0,84,0,0,120,0,None,None,None,0,3,2008,WD ,171000,214.5,2.0,3064.0,204,46
537,531369010,60,RL,96.0,10628,1,None,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,835.0,835.0,GasA,Ex,1,SBrkr,871,941,0,1812,0.0,0.0,2,1,3,1,Gd,Typ,0,None,BuiltIn,RFn,478.0,TA,TA,Y,146,91,0,0,0,0,None,None,None,0,1,2009,WD ,193000,226.5,3.0,3125.0,237,5
2301,923275010,20,RL,73.48551236749117,11000,1,None,IR2,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1976,2003,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,TA,No,LwQ,1090.0,Unf,0.0,0.0,1090.0,GasA,TA,1,SBrkr,1178,0,0,1178,1.0,0.0,1,1,3,1,TA,Typ,0,None,Attchd,Unf,502.0,TA,TA,Y,0,44,0,0,88,0,None,MnPrv,None,0,6,2007,WD ,135000,196.33333333333334,3.0,2770.0,132,31
2854,909253080,70,RL,54.0,9399,1,None,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,8,1919,1950,Gable,CompShg,MetalSd,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,818.0,818.0,GasA,TA,1,SBrkr,818,818,0,1636,0.0,0.0,1,1,4,1,Gd,Typ,1,Gd,Detchd,Unf,288.0,Fa,TA,N,0,0,212,0,0,0,None,None,None,0,9,2006,WD ,167000,233.71428571428572,2.0,2742.0,0,87
2649,902128020,20,RM,60.0,7200,1,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,576.0,576.0,GasA,Ex,1,SBrkr,864,0,0,864,0.0,0.0,1,0,2,1,TA,Typ,0,None,Detchd,RFn,528.0,TA,TA,Y,0,0,0,0,115,0,None,None,None,0,8,2006,COD,105000,172.8,1.0,1968.0,115,56
2776,907180120,20,RL,78.0,10264,1,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,Gd,TA,PConc,Gd,TA,Av,ALQ,1162.0,Unf,0.0,426.0,1588.0,GasA,Ex,1,SBrkr,1588,0,0,1588,0.0,0.0,2,0,3,1,Gd,Typ,0,None,Attchd,RFn,472.0,TA,TA,Y,158,29,0,0,0,0,None,None,None,0,8,2006,WD ,214000,264.6666666666667,2.0,3648.0,187,7
2403,528172150,60,RL,73.48551236749117,13215,1,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,112.0,Gd,TA,PConc,Gd,TA,No,GLQ,994.0,Unf,0.0,426.0,1420.0,GasA,Ex,1,SBrkr,1426,488,0,1914,1.0,0.0,2,1,3,1,Gd,Typ,1,TA,BuiltIn,RFn,746.0,TA,TA,Y,168,127,0,0,0,0,None,None,None,0,2,2006,WD ,279000,212.66666666666666,4.0,4080.0,295,2
2355,527375160,80,RL,81.0,10530,1,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1975,2000,Gable,CompShg,Plywood,Plywood,BrkFace,248.0,TA,TA,CBlock,TA,Fa,No,ALQ,548.0,Unf,0.0,127.0,675.0,GasA,TA,1,SBrkr,1109,766,0,1875,0.0,0.0,3,0,3,1,Gd,Typ,1,TA,Attchd,RFn,485.0,TA,TA,Y,48,28,0,0,0,0,None,None,None,0,6,2006,WD ,184500,234.375,3.0,3035.0,76,31
1983,902201130,50,RM,50.0,6000,1,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,7,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,331.0,Unf,0.0,318.0,649.0,GasA,Ex,1,SBrkr,679,504,0,1183,0.0,0.0,1,1,2,1,TA,Typ,0,None,Detchd,Unf,308.0,TA,TA,Y,0,176,0,0,0,0,None,None,None,0,6,2007,WD ,120000,197.16666666666666,2.0,2140.0,176,59
547,531450120,60,RL,70.0,7703,1,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,52.0,Rec,364.0,400.0,816.0,GasA,Ex,1,SBrkr,833,897,0,1730,0.0,0.0,2,1,3,1,Gd,Typ,0,None,Attchd,RFn,528.0,TA,TA,Y,0,91,0,0,168,0,None,None,None,0,11,2009,WD ,171500,288.3333333333333,3.0,3074.0,259,17
1842,533208070,160,FV,35.0,4251,1,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,625.0,625.0,GasA,Ex,1,SBrkr,625,625,0,1250,0.0,0.0,2,1,2,1,Gd,Typ,0,None,Detchd,RFn,528.0,TA,TA,Y,0,54,0,0,0,0,None,None,None,0,6,2007,New,164700,250.0,3.0,2403.0,54,1
2748,906204180,60,RL,88.0,12128,1,None,IR1,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,4,1989,1989,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,Gd,TA,CBlock,Gd,TA,No,ALQ,549.0,Unf,0.0,319.0,868.0,GasA,Ex,1,SBrkr,1313,1246,0,2559,0.0,0.0,2,1,4,1,Ex,Typ,1,TA,Attchd,RFn,506.0,TA,TA,Y,0,245,0,0,168,0,None,MnPrv,None,0,11,2006,WD ,209000,284.3333333333333,3.0,3933.0,413,17
2425,528228430,120,RM,42.6985294117647,3072,1,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,18.0,Gd,TA,PConc,Gd,TA,No,GLQ,1059.0,Unf,0.0,306.0,1365.0,GasA,Ex,1,SBrkr,1548,0,0,1548,1.0,0.0,2,0,2,1,Gd,Typ,1,TA,Attchd,Fin,388.0,TA,TA,Y,143,20,0,0,0,0,None,None,None,0,9,2006,WD ,225000,221.14285714285714,3.0,3301.0,163,2
2837,908227040,50,RL,58.0,8410,1,None,Reg,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,5,3,1910,1996,Gambrel,CompShg,Wd Sdng,VinylSd,None,0.0,TA,Fa,PConc,TA,TA,No,Unf,0.0,Unf,0.0,658.0,658.0,GasA,TA,1,SBrkr,658,526,0,1184,0.0,0.0,1,0,5,1,TA,Typ,0,None,None,None,0.0,None,None,N,0,151,0,0,0,0,None,None,None,0,5,2006,WD ,81000,148.0,1.0,1842.0,151,96
